Corpus,Text_ID,Course_level,Proficiency,Modality,Token,Infinitive,Appropriate,Ambiguous,Inappropriate,Form,Obligatory_form,Form_simplified,Obligatory_form_simplified,Frequency,Regularity
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,correron,correr,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.394964214,regular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,correron,correr,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.394964214,regular
COWS_L2H,211246_F18_W,SPA 24,Upper intermediate,Written,corrí,correr,1,0,0,preterit,preterit,preterit,preterit,1.394964214,regular
COWS_L2H,150185_F18_W,SPA 23,Lower intermediate,Written,cortó,cortar,1,0,0,preterit,preterit,preterit,preterit,1.108342171,regular
COWS_L2H,206222_F18_W,SPA 21,Upper beginner,Written,creció,crecer,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.42525404,regular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,crecí,crecer,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,1.031830595,regular
COWS_L2H,210389_S19_W,SPA 22,Lower intermediate,Written,creía,creer,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.661813083,regular
COWS_L2H,210389_S19_W,SPA 22,Lower intermediate,Written,creó,creer,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.471611255,irregular
COWS_L2H,210389_S19_W,SPA 22,Lower intermediate,Written,creó,creer,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.471611255,irregular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,creyeron,creer,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.471611255,irregular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,creó,creer,0,0,1,preterit,imperfect,preterit,imperfect,1.661813083,regular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,cubrió,cubrir,0,0,1,preterit,imperfect,preterit,imperfect,1.090612365,regular
COWS_L2H,145914_F18_W,SPA 1,Lower beginner,Written,da,dar,0,0,1,present,preterit,present,preterit,2.503756754,irregular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,dio,dar,1,0,0,preterit,preterit,preterit,preterit,2.503756754,irregular
COWS_L2H,150185_F18_W,SPA 23,Lower intermediate,Written,di,dar,1,0,0,preterit,preterit,preterit,preterit,2.503756754,irregular
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,di,dar,1,0,0,preterit,preterit,preterit,preterit,2.503756754,irregular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,daba,dar,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,2.503756754,irregular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,di,dar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.503756754,irregular
COWS_L2H,132003_F18_W,SPA 3,Upper beginner,Written,dimos,dar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.503756754,irregular
COWS_L2H,173304_F18_W,SPA 3,Upper beginner,Written,dio,dar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.503756754,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,dio,dar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.503756754,irregular
COWS_L2H,202301_F18_W,SPA 23,Lower intermediate,Written,da,dar,0,0,1,PRESENT,PRETERIT,present,preterit,2.503756754,irregular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,dieron,dar,1,0,0,preterit,preterit,preterit,preterit,2.503756754,irregular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,dio,dar,1,0,0,preterit,preterit,preterit,preterit,2.503756754,irregular
COWS_L2H,127219_F18_W,SPA 3,Upper beginner,Written,daba,dar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.968951929,regular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,di,dar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.503756754,irregular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,di,dar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.503756754,irregular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,dí,dar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.503756754,irregular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,di,dar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.503756754,irregular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,debía,deber,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.108870188,regular
COWS_L2H,202301_F18_W,SPA 23,Lower intermediate,Written,deben,deber,0,0,1,PRESENT,IMPERFECT,present,imperfect,2.108870188,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,debía,deber,1,0,0,imperfect,imperfect,imperfect,imperfect,2.108870188,regular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,decidieron,decidir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,126243_F18_W,SPA 1,Lower beginner,Written,decidimos,decidir,1,0,0,preterit,preterit,preterit,preterit,2.02840824,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,decidí,decidir,1,0,0,preterit,preterit,preterit,preterit,2.02840824,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,decide,decidir,0,0,1,present,preterit,present,preterit,2.02840824,regular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,decidí,decidir,1,0,0,preterit,preterit,preterit,preterit,2.02840824,regular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,decidió,decidir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,132003_F18_W,SPA 3,Upper beginner,Written,decidimos,decidir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,173304_F18_W,SPA 3,Upper beginner,Written,decidió,decidir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,decidí,decidir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,203249_F18_W,SPA 21,Upper beginner,Written,decidió,decidir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,203249_F18_W,SPA 21,Upper beginner,Written,decidió,decidir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,decido,decidir,0,0,1,PRESENT,PRETERIT,present,preterit,2.02840824,regular
COWS_L2H,206615_F18_W,SPA 23,Lower intermediate,Written,decidió,decidir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,decidió,decidir,1,0,0,preterit,preterit,preterit,preterit,2.02840824,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,decidió,decidir,1,0,0,preterit,preterit,preterit,preterit,2.02840824,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,decidió,decidir,1,0,0,preterit,preterit,preterit,preterit,2.02840824,regular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,decidimos,DECIDIR,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,decidimos,DECIDIR,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,decidí,DECIDIR,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.02840824,regular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,decía,decir,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.09527237,regular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,decía,decir,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.09527237,regular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,dije,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,dije,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,172111_F18_W,SPA 2,Lower beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,dice,decir,0,0,1,PRESENT,PRETERIT,present,preterit,2.860541693,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,a,decir,0,0,1,PRESENT PERFECT,PRETERIT,other,preterit,2.860541693,irregular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,dicen,decir,0,0,1,PRESENT,PRETERIT,present,preterit,2.860541693,irregular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,126243_F18_W,SPA 1,Lower beginner,Written,dijo,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,126243_F18_W,SPA 1,Lower beginner,Written,dice,decir,0,0,1,present,preterit,present,preterit,2.860541693,irregular
COWS_L2H,207197_F18_W,SPA 1,Lower beginner,Written,dijo,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,dijo,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,151553_F18_W,SPA 2,Lower beginner,Written,dijo,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,151553_F18_W,SPA 2,Lower beginner,Written,dijo,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,dijo,decir,0,0,1,preterit,imperfect,preterit,imperfect,2.09527237,regular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,dije,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,dijo,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,dije,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,digo,decir,0,0,1,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,dijo,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,176007_F18_W,SPA 24,Upper intermediate,Written,di,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,dijeron,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,di,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,132003_F18_W,SPA 3,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,132003_F18_W,SPA 3,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,132003_F18_W,SPA 3,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,173304_F18_W,SPA 3,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,dije,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,dijeron,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,203249_F18_W,SPA 21,Upper beginner,Written,dijimos,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,211683_F18_W,SPA 22,Lower intermediate,Written,dije,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,211683_F18_W,SPA 22,Lower intermediate,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,210389_S19_W,SPA 22,Lower intermediate,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,207765_S19_W,SPA 22,Lower intermediate,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,202301_F18_W,SPA 23,Lower intermediate,Written,dice,decir,0,0,1,PRESENT,PRETERIT,present,preterit,2.860541693,irregular
COWS_L2H,206615_F18_W,SPA 23,Lower intermediate,Written,decir,decir,0,0,1,INFINITIVE,PRETERIT,other,preterit,2.860541693,irregular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,187233_F18_W,SPA 24,Upper intermediate,Written,dijo,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,169632_F18_W,SPA 24,Upper intermediate,Written,dijeron,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,169632_F18_W,SPA 24,Upper intermediate,Written,dijeron,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,169632_F18_W,SPA 24,Upper intermediate,Written,dije,decir,1,0,0,preterit,preterit,preterit,preterit,2.860541693,irregular
COWS_L2H,127219_F18_W,SPA 3,Upper beginner,Written,dijo,decir,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,2.09527237,regular
COWS_L2H,127219_F18_W,SPA 3,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,127219_F18_W,SPA 3,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,dije,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,dije,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,dijo,decir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,dijo,decir,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,2.09527237,regular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,dije,DECIR,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,dijiste,DECIR,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.860541693,irregular
COWS_L2H,126243_F18_W,SPA 1,Lower beginner,Written,dejamos,dejar,1,0,0,preterit,preterit,preterit,preterit,2.201307812,regular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,dejaría,dejar,0,0,1,conditional,imperfect,other,imperfect,1.570908224,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,dejaba,dejar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.570908224,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,dejaron,dejar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.201307812,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,dejó,dejar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.201307812,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,dejó,dejar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.201307812,regular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,dejaron,dejar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.201307812,regular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,demandé,demandar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.6652106041,regular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,derramó,derramar,1,0,0,preterit,preterit,preterit,preterit,0.4829402941,regular
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,desaparecen,desaparecer,0,0,1,present,preterit,present,preterit,1.416365201,regular
COWS_L2H,134174_F18_W,SPA 3,Upper beginner,Written,desaparecieron,desaparecer,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.416365201,regular
COWS_L2H,206222_F18_W,SPA 21,Upper beginner,Written,desapareció,desaparecer,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.416365201,regular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,disaperacio,desaparecer,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.416365201,regular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,desapareció,desaparecer,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.416365201,regular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,desayunan,desayunar,0,0,1,present,preterit,present,preterit,0.1389027153,regular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,desayunan,desayunar,0,0,1,present,preterit,present,preterit,0.1389027153,regular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,desayunan,desayunar,0,0,1,present,preterit,present,preterit,0.1389027153,regular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,desayunan,desayunar,0,0,1,present,preterit,present,preterit,0.1389027153,regular
COWS_L2H,172560_F18_W,SPA 21,Upper beginner,Written,describieron,describir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.043220018,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,descubrimos,descubrir,1,0,0,preterit,preterit,preterit,preterit,1.619481026,regular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,descubrieron,descubrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.619481026,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,descubrí,descubrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.619481026,regular
COWS_L2H,173304_F18_W,SPA 3,Upper beginner,Written,descubrieron,descubrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.619481026,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,descubro,descubrir,0,0,1,PRESENT,PRETERIT,present,preterit,1.619481026,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,descubro,descubrir,0,0,1,PRESENT,PRETERIT,present,preterit,1.619481026,regular
COWS_L2H,187233_F18_W,SPA 24,Upper intermediate,Written,descubrí,descubrir,1,0,0,preterit,preterit,preterit,preterit,1.619481026,regular
COWS_L2H,161668_F18_W,SPA 3,Upper beginner,Written,descubrí,descubrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.619481026,regular
COWS_L2H,172111_F18_W,SPA 2,Lower beginner,Written,deseaba,desear,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.420992935,regular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,despidio,despedir,1,0,0,preterit,preterit,preterit,preterit,1.049938083,irregular
COWS_L2H,124296_F18_W,SPA 1,Lower beginner,Written,desperté,despertar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.237908036,regular
COWS_L2H,126243_F18_W,SPA 1,Lower beginner,Written,despertamos,despertar,1,0,0,preterit,preterit,preterit,preterit,1.237908036,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,despierta,despertar,0,0,1,PRESENT,PRETERIT,present,preterit,1.237908036,regular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,despertó,despertar,1,0,0,preterit,preterit,preterit,preterit,1.237908036,regular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,desperté,despertar,1,0,0,preterit,preterit,preterit,preterit,1.237908036,regular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,desperté,despertar,1,0,0,preterit,preterit,preterit,preterit,1.237908036,regular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,desperté,despertar,1,0,0,preterit,preterit,preterit,preterit,1.237908036,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,desperté,despertar,1,0,0,preterit,preterit,preterit,preterit,1.237908036,regular
COWS_L2H,211246_F18_W,SPA 24,Upper intermediate,Written,despertó,despertar,1,0,0,preterit,preterit,preterit,preterit,1.237908036,regular
COWS_L2H,126777_F18_W,SPA 1,Lower beginner,Written,destruye,destruir,0,0,1,PRESENT,PRETERIT,present,preterit,1.114456419,irregular
COWS_L2H,127886_F18_W,SPA 23,Lower intermediate,Written,detuvo,detener,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.565454321,irregular
COWS_L2H,127886_F18_W,SPA 23,Lower intermediate,Written,detuve,detener,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.565454321,irregular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,devolvieron,devolver,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.9103649779,regular
